Id2,Geography,OneHundredPlus
40069,"Johnston County, Oklahoma",8.2
40071,"Kay County, Oklahoma",14.3
40073,"Kingfisher County, Oklahoma",23.6
40075,"Kiowa County, Oklahoma",10.1
40077,"Latimer County, Oklahoma",13.2
40079,"Le Flore County, Oklahoma",11
40081,"Lincoln County, Oklahoma",14.7
40083,"Logan County, Oklahoma",23.3
40085,"Love County, Oklahoma",12.1
40087,"McClain County, Oklahoma",23.2
40089,"McCurtain County, Oklahoma",8.6
40091,"McIntosh County, Oklahoma",9.5
40093,"Major County, Oklahoma",21.4
40095,"Marshall County, Oklahoma",11.5
40097,"Mayes County, Oklahoma",12
40099,"Murray County, Oklahoma",14.1
40101,"Muskogee County, Oklahoma",13
40103,"Noble County, Oklahoma",16
40105,"Nowata County, Oklahoma",12
40107,"Okfuskee County, Oklahoma",9.5
40109,"Oklahoma County, Oklahoma",19.9
40111,"Okmulgee County, Oklahoma",11
40113,"Osage County, Oklahoma",15.8
40115,"Ottawa County, Oklahoma",8
40117,"Pawnee County, Oklahoma",13.7
40119,"Payne County, Oklahoma",14.7
40121,"Pittsburg County, Oklahoma",13.8
40123,"Pontotoc County, Oklahoma",14.1
40125,"Pottawatomie County, Oklahoma",13.2
40127,"Pushmataha County, Oklahoma",11.8
40129,"Roger Mills County, Oklahoma",23.4
40131,"Rogers County, Oklahoma",25
40133,"Seminole County, Oklahoma",10.1
40135,"Sequoyah County, Oklahoma",8.7
40137,"Stephens County, Oklahoma",15.5
40139,"Texas County, Oklahoma",15.9
40141,"Tillman County, Oklahoma",11.7
40143,"Tulsa County, Oklahoma",20.7
40145,"Wagoner County, Oklahoma",20.8
40147,"Washington County, Oklahoma",19.7
40149,"Washita County, Oklahoma",14
40151,"Woods County, Oklahoma",20.8
40153,"Woodward County, Oklahoma",22.4
41001,"Baker County, Oregon",12.5
41003,"Benton County, Oregon",23.8
41005,"Clackamas County, Oregon",31.3
41007,"Clatsop County, Oregon",17.1
41009,"Columbia County, Oregon",21.4
41011,"Coos County, Oregon",12.1
41013,"Crook County, Oregon",12.1
41015,"Curry County, Oregon",13.7
41017,"Deschutes County, Oregon",21.5
41019,"Douglas County, Oregon",11.5
41021,"Gilliam County, Oregon",13.2
41023,"Grant County, Oregon",12.1
41025,"Harney County, Oregon",11.1
41027,"Hood River County, Oregon",21.2
41029,"Jackson County, Oregon",16.3
41031,"Jefferson County, Oregon",12.2
41033,"Josephine County, Oregon",10.9
41035,"Klamath County, Oregon",12.9
41037,"Lake County, Oregon",9.5
41039,"Lane County, Oregon",16.2
41041,"Lincoln County, Oregon",12.8
41043,"Linn County, Oregon",13.8
41045,"Malheur County, Oregon",9.8
41047,"Marion County, Oregon",17.4
41049,"Morrow County, Oregon",16.4
41051,"Multnomah County, Oregon",25.6
41053,"Polk County, Oregon",20.3
41055,"Sherman County, Oregon",14.4
41057,"Tillamook County, Oregon",12.3
41059,"Umatilla County, Oregon",14.5
41061,"Union County, Oregon",14.7
41063,"Wallowa County, Oregon",11.7
41065,"Wasco County, Oregon",12.3
41067,"Washington County, Oregon",31.9
41069,"Wheeler County, Oregon",6.9
41071,"Yamhill County, Oregon",21.9
42001,"Adams County, Pennsylvania",23.3
42003,"Allegheny County, Pennsylvania",24
42005,"Armstrong County, Pennsylvania",15.2
42007,"Beaver County, Pennsylvania",19.6
42009,"Bedford County, Pennsylvania",13.5
42011,"Berks County, Pennsylvania",23.1
42013,"Blair County, Pennsylvania",13.7
42015,"Bradford County, Pennsylvania",17.3
42017,"Bucks County, Pennsylvania",39.1
42019,"Butler County, Pennsylvania",28.4
42021,"Cambria County, Pennsylvania",13.7
42023,"Cameron County, Pennsylvania",10.8
42025,"Carbon County, Pennsylvania",14.7
42027,"Centre County, Pennsylvania",24.1
42029,"Chester County, Pennsylvania",44.7
42031,"Clarion County, Pennsylvania",11.5
42033,"Clearfield County, Pennsylvania",11.3
42035,"Clinton County, Pennsylvania",14
42037,"Columbia County, Pennsylvania",16.5
42039,"Crawford County, Pennsylvania",13.3
42041,"Cumberland County, Pennsylvania",27.2
42043,"Dauphin County, Pennsylvania",21.7
42045,"Delaware County, Pennsylvania",32.5
42047,"Elk County, Pennsylvania",13.5
42049,"Erie County, Pennsylvania",16.6
42051,"Fayette County, Pennsylvania",13.2
42053,"Forest County, Pennsylvania",3.2
42055,"Franklin County, Pennsylvania",20.6
42057,"Fulton County, Pennsylvania",13.2
42059,"Greene County, Pennsylvania",18.2
42061,"Huntingdon County, Pennsylvania",13
42063,"Indiana County, Pennsylvania",15.5
42065,"Jefferson County, Pennsylvania",11.8
42067,"Juniata County, Pennsylvania",14
42069,"Lackawanna County, Pennsylvania",17.4
42071,"Lancaster County, Pennsylvania",22.7
42073,"Lawrence County, Pennsylvania",16
42075,"Lebanon County, Pennsylvania",19.6
42077,"Lehigh County, Pennsylvania",24.3
42079,"Luzerne County, Pennsylvania",17.3
42081,"Lycoming County, Pennsylvania",15.7
42083,"McKean County, Pennsylvania",13.3
42085,"Mercer County, Pennsylvania",14.9
42087,"Mifflin County, Pennsylvania",11
42089,"Monroe County, Pennsylvania",24.4
42091,"Montgomery County, Pennsylvania",40.3
42093,"Montour County, Pennsylvania",23.5
42095,"Northampton County, Pennsylvania",27.4
42097,"Northumberland County, Pennsylvania",12.8
42099,"Perry County, Pennsylvania",20.3
42101,"Philadelphia County, Pennsylvania",15.7
42103,"Pike County, Pennsylvania",24.8
42105,"Potter County, Pennsylvania",10.5
42107,"Schuylkill County, Pennsylvania",15
42109,"Snyder County, Pennsylvania",15.5
42111,"Somerset County, Pennsylvania",12.9
42113,"Sullivan County, Pennsylvania",15.3
42115,"Susquehanna County, Pennsylvania",17.5
42117,"Tioga County, Pennsylvania",15.1
42119,"Union County, Pennsylvania",20
42121,"Venango County, Pennsylvania",12.8
42123,"Warren County, Pennsylvania",13.4
42125,"Washington County, Pennsylvania",24.9
42127,"Wayne County, Pennsylvania",16.5
42129,"Westmoreland County, Pennsylvania",21.7
42131,"Wyoming County, Pennsylvania",19.2
42133,"York County, Pennsylvania",23.7
44001,"Bristol County, Rhode Island",37.2
44003,"Kent County, Rhode Island",29.9
44005,"Newport County, Rhode Island",34
44007,"Providence County, Rhode Island",22
44009,"Washington County, Rhode Island",35.6
45001,"Abbeville County, South Carolina",9
45003,"Aiken County, South Carolina",18.3
45005,"Allendale County, South Carolina",4.6
45007,"Anderson County, South Carolina",15.1
45009,"Bamberg County, South Carolina",11.4
45011,"Barnwell County, South Carolina",10.7
45013,"Beaufort County, South Carolina",25.5
45015,"Berkeley County, South Carolina",20.2
45017,"Calhoun County, South Carolina",13.9
45019,"Charleston County, South Carolina",25.3
45021,"Cherokee County, South Carolina",10.7
45023,"Chester County, South Carolina",12
45025,"Chesterfield County, South Carolina",8.5
45027,"Clarendon County, South Carolina",9.3
45029,"Colleton County, South Carolina",10.5
45031,"Darlington County, South Carolina",11.2
45033,"Dillon County, South Carolina",8.3
45035,"Dorchester County, South Carolina",21.7
45037,"Edgefield County, South Carolina",19.4
45039,"Fairfield County, South Carolina",11.9
45041,"Florence County, South Carolina",15.3
45043,"Georgetown County, South Carolina",17.3
45045,"Greenville County, South Carolina",21.4
45047,"Greenwood County, South Carolina",12.7
45049,"Hampton County, South Carolina",8.2
45051,"Horry County, South Carolina",13.7
45053,"Jasper County, South Carolina",10.8
45055,"Kershaw County, South Carolina",13.7
45057,"Lancaster County, South Carolina",18
45059,"Laurens County, South Carolina",9.8
45061,"Lee County, South Carolina",7.6
45063,"Lexington County, South Carolina",21.4
45065,"McCormick County, South Carolina",11.2
45067,"Marion County, South Carolina",8.3
45069,"Marlboro County, South Carolina",6.6
45071,"Newberry County, South Carolina",14.1
45073,"Oconee County, South Carolina",14.8
45075,"Orangeburg County, South Carolina",9.5
45077,"Pickens County, South Carolina",14.8
45079,"Richland County, South Carolina",19.7
45081,"Saluda County, South Carolina",13.4
45083,"Spartanburg County, South Carolina",15.3
45085,"Sumter County, South Carolina",11.6
45087,"Union County, South Carolina",8
45089,"Williamsburg County, South Carolina",7.2
45091,"York County, South Carolina",24.8
46003,"Aurora County, South Dakota",13.9
46005,"Beadle County, South Dakota",13.5
46007,"Bennett County, South Dakota",12
46009,"Bon Homme County, South Dakota",14.9
46011,"Brookings County, South Dakota",20
46013,"Brown County, South Dakota",19.5
46015,"Brule County, South Dakota",14.1
46017,"Buffalo County, South Dakota",5.6
46019,"Butte County, South Dakota",13
46021,"Campbell County, South Dakota",20.9
46023,"Charles Mix County, South Dakota",16
46025,"Clark County, South Dakota",15.3
46027,"Clay County, South Dakota",15.6
46029,"Codington County, South Dakota",14.3
46031,"Corson County, South Dakota",6.9
46033,"Custer County, South Dakota",18.9
46035,"Davison County, South Dakota",16.5
46037,"Day County, South Dakota",15.1
46039,"Deuel County, South Dakota",15.7
46041,"Dewey County, South Dakota",12.3
46043,"Douglas County, South Dakota",15.5
46045,"Edmunds County, South Dakota",26.1
46047,"Fall River County, South Dakota",13.3
46049,"Faulk County, South Dakota",18.9
46051,"Grant County, South Dakota",12.9
46053,"Gregory County, South Dakota",12.8
46055,"Haakon County, South Dakota",13.1
46057,"Hamlin County, South Dakota",19.9
46059,"Hand County, South Dakota",18.8
46061,"Hanson County, South Dakota",20.5
46063,"Harding County, South Dakota",13.1
46065,"Hughes County, South Dakota",23.4
46067,"Hutchinson County, South Dakota",14.7
46069,"Hyde County, South Dakota",19.4
46071,"Jackson County, South Dakota",10.9
46073,"Jerauld County, South Dakota",19.9
46075,"Jones County, South Dakota",11.9
46077,"Kingsbury County, South Dakota",16.3
46079,"Lake County, South Dakota",20.5
46081,"Lawrence County, South Dakota",15.6
46083,"Lincoln County, South Dakota",33.4
46085,"Lyman County, South Dakota",14.3
46087,"McCook County, South Dakota",21.6
46089,"McPherson County, South Dakota",14.8
46091,"Marshall County, South Dakota",22.2
46093,"Meade County, South Dakota",15.9
46095,"Mellette County, South Dakota",4.2
46097,"Miner County, South Dakota",17.1
46099,"Minnehaha County, South Dakota",20.1
46101,"Moody County, South Dakota",15.5
46102,"Oglala Lakota County, South Dakota",6.4
46103,"Pennington County, South Dakota",18.2
46105,"Perkins County, South Dakota",14.8
46107,"Potter County, South Dakota",15.8
46109,"Roberts County, South Dakota",16.2
46111,"Sanborn County, South Dakota",19
46115,"Spink County, South Dakota",18.5
46117,"Stanley County, South Dakota",20.8
46119,"Sully County, South Dakota",27.9
46121,"Todd County, South Dakota",6.4
46123,"Tripp County, South Dakota",12.5
46125,"Turner County, South Dakota",17.3
46127,"Union County, South Dakota",27.7
46129,"Walworth County, South Dakota",14.8
46135,"Yankton County, South Dakota",17.7
46137,"Ziebach County, South Dakota",10.2
47001,"Anderson County, Tennessee",17.7
47003,"Bedford County, Tennessee",12.5
47005,"Benton County, Tennessee",9.5
47007,"Bledsoe County, Tennessee",12.3
47009,"Blount County, Tennessee",17
47011,"Bradley County, Tennessee",14.6
47013,"Campbell County, Tennessee",8.8
47015,"Cannon County, Tennessee",9.8
47017,"Carroll County, Tennessee",10.5
47019,"Carter County, Tennessee",7
47021,"Cheatham County, Tennessee",16.8
47023,"Chester County, Tennessee",10.7
47025,"Claiborne County, Tennessee",8.2
47027,"Clay County, Tennessee",7.7
47029,"Cocke County, Tennessee",6.7
47031,"Coffee County, Tennessee",13.6
47033,"Crockett County, Tennessee",10.6
47035,"Cumberland County, Tennessee",10.4
47037,"Davidson County, Tennessee",20.1
47039,"Decatur County, Tennessee",11.4
47041,"DeKalb County, Tennessee",14.4
47043,"Dickson County, Tennessee",16.2
47045,"Dyer County, Tennessee",13.7
47047,"Fayette County, Tennessee",22.9
47049,"Fentress County, Tennessee",6.7
47051,"Franklin County, Tennessee",13.3
47053,"Gibson County, Tennessee",10.2
47055,"Giles County, Tennessee",11.4
47057,"Grainger County, Tennessee",9.2
47059,"Greene County, Tennessee",9.7
47061,"Grundy County, Tennessee",6.3
47063,"Hamblen County, Tennessee",10.3
47065,"Hamilton County, Tennessee",20.5
47067,"Hancock County, Tennessee",5.4
47069,"Hardeman County, Tennessee",9.4
47071,"Hardin County, Tennessee",11.4
47073,"Hawkins County, Tennessee",10.4
47075,"Haywood County, Tennessee",8.4
47077,"Henderson County, Tennessee",9
47079,"Henry County, Tennessee",10.8
47081,"Hickman County, Tennessee",11
47083,"Houston County, Tennessee",8.2
47085,"Humphreys County, Tennessee",13.2
47087,"Jackson County, Tennessee",7.1
47089,"Jefferson County, Tennessee",15.1
47091,"Johnson County, Tennessee",7
47093,"Knox County, Tennessee",20.3
47095,"Lake County, Tennessee",8.1
47097,"Lauderdale County, Tennessee",6.7
47099,"Lawrence County, Tennessee",9.9
47101,"Lewis County, Tennessee",10
47103,"Lincoln County, Tennessee",12.4
47105,"Loudon County, Tennessee",17.9
47107,"McMinn County, Tennessee",11.1
47109,"McNairy County, Tennessee",8.4
47111,"Macon County, Tennessee",10.4
47113,"Madison County, Tennessee",15.2
47115,"Marion County, Tennessee",13.9
47117,"Marshall County, Tennessee",14.4
47119,"Maury County, Tennessee",15
47121,"Meigs County, Tennessee",9.9
47123,"Monroe County, Tennessee",11
47125,"Montgomery County, Tennessee",15.4
47127,"Moore County, Tennessee",19.4
47129,"Morgan County, Tennessee",10.6
47131,"Obion County, Tennessee",9.9
47133,"Overton County, Tennessee",9.1
47135,"Perry County, Tennessee",6.7
47137,"Pickett County, Tennessee",10.4
47139,"Polk County, Tennessee",10.7
47141,"Putnam County, Tennessee",12.5
47143,"Rhea County, Tennessee",13.8
47145,"Roane County, Tennessee",16.2
47147,"Robertson County, Tennessee",18.9
47149,"Rutherford County, Tennessee",21.8
47151,"Scott County, Tennessee",8
47153,"Sequatchie County, Tennessee",12.8
47155,"Sevier County, Tennessee",12.9
47157,"Shelby County, Tennessee",20.2
47159,"Smith County, Tennessee",12.5
47161,"Stewart County, Tennessee",12.5
47163,"Sullivan County, Tennessee",13.9
47165,"Sumner County, Tennessee",23.7
47167,"Tipton County, Tennessee",21.9
47169,"Trousdale County, Tennessee",14.6
47171,"Unicoi County, Tennessee",10.3
47173,"Union County, Tennessee",9.7
47175,"Van Buren County, Tennessee",10.1
47177,"Warren County, Tennessee",9.2
47179,"Washington County, Tennessee",15.4
47181,"Wayne County, Tennessee",9.1
47183,"Weakley County, Tennessee",10.7
47185,"White County, Tennessee",8.8
47187,"Williamson County, Tennessee",50.1
47189,"Wilson County, Tennessee",26.8
48001,"Anderson County, Texas",13.5
48003,"Andrews County, Texas",30.4
48005,"Angelina County, Texas",13.3
48007,"Aransas County, Texas",21.3
48009,"Archer County, Texas",24.1
48011,"Armstrong County, Texas",28.2
48013,"Atascosa County, Texas",21.2
48015,"Austin County, Texas",25.6
48017,"Bailey County, Texas",8.4
48019,"Bandera County, Texas",22
48021,"Bastrop County, Texas",24.3
48023,"Baylor County, Texas",13.1
48025,"Bee County, Texas",14.7
48027,"Bell County, Texas",17.8
48029,"Bexar County, Texas",21.5
48031,"Blanco County, Texas",23.5
48033,"Borden County, Texas",32.7
48035,"Bosque County, Texas",15.1
48037,"Bowie County, Texas",14.9
48039,"Brazoria County, Texas",33.3
48041,"Brazos County, Texas",19.2
48043,"Brewster County, Texas",14.7
48045,"Briscoe County, Texas",11
48047,"Brooks County, Texas",9.5
48049,"Brown County, Texas",13.1
48051,"Burleson County, Texas",20.1
48053,"Burnet County, Texas",19.6
48055,"Caldwell County, Texas",16.7
48057,"Calhoun County, Texas",22.4
48059,"Callahan County, Texas",13.7
48061,"Cameron County, Texas",11.8
48063,"Camp County, Texas",11.4
48065,"Carson County, Texas",23.9
48067,"Cass County, Texas",12.9
48069,"Castro County, Texas",12.4
48071,"Chambers County, Texas",35.8
48073,"Cherokee County, Texas",14.5
48075,"Childress County, Texas",13.3
48077,"Clay County, Texas",20.4
48079,"Cochran County, Texas",14.3
48081,"Coke County, Texas",12.7
48083,"Coleman County, Texas",11.8
48085,"Collin County, Texas",43
48087,"Collingsworth County, Texas",10.2
48089,"Colorado County, Texas",18.6
48091,"Comal County, Texas",31.7
48093,"Comanche County, Texas",10.9
48095,"Concho County, Texas",16.3
48097,"Cooke County, Texas",22.9
48099,"Coryell County, Texas",15.6
48101,"Cottle County, Texas",7.1
48103,"Crane County, Texas",22.8
48105,"Crockett County, Texas",21.1
48107,"Crosby County, Texas",10.3
48109,"Culberson County, Texas",8.6
48111,"Dallam County, Texas",8.9
48113,"Dallas County, Texas",22.2
48115,"Dawson County, Texas",15.8
48117,"Deaf Smith County, Texas",14.6
48119,"Delta County, Texas",13.4
48121,"Denton County, Texas",37.7
48123,"DeWitt County, Texas",22.3
48125,"Dickens County, Texas",10.9
48127,"Dimmit County, Texas",11.7
48129,"Donley County, Texas",14.1
48131,"Duval County, Texas",13.9
48133,"Eastland County, Texas",10.5
48135,"Ector County, Texas",25.4
48137,"Edwards County, Texas",11.3
48139,"Ellis County, Texas",27.5
48141,"El Paso County, Texas",14.2
48143,"Erath County, Texas",14.3
48145,"Falls County, Texas",10.9
48147,"Fannin County, Texas",14.6
48149,"Fayette County, Texas",19.9
48151,"Fisher County, Texas",11.1
48153,"Floyd County, Texas",15.6
48155,"Foard County, Texas",8.2
48157,"Fort Bend County, Texas",45.6
48159,"Franklin County, Texas",16.4
48161,"Freestone County, Texas",17.8
48163,"Frio County, Texas",13.1
48165,"Gaines County, Texas",21.7
48167,"Galveston County, Texas",31.9
48169,"Garza County, Texas",17.3
48171,"Gillespie County, Texas",23.8
48173,"Glasscock County, Texas",38.7
48175,"Goliad County, Texas",22.8
48177,"Gonzales County, Texas",17.4
48179,"Gray County, Texas",16.3
48181,"Grayson County, Texas",18.5
48183,"Gregg County, Texas",18.3
48185,"Grimes County, Texas",16.5
48187,"Guadalupe County, Texas",28
48189,"Hale County, Texas",11.9
48191,"Hall County, Texas",7.5
48193,"Hamilton County, Texas",15.9
48195,"Hansford County, Texas",17.4
48197,"Hardeman County, Texas",7.7
48199,"Hardin County, Texas",24.4
48201,"Harris County, Texas",26.3
48203,"Harrison County, Texas",16.3
48205,"Hartley County, Texas",19.9
48207,"Haskell County, Texas",11.7
48209,"Hays County, Texas",26.5
48211,"Hemphill County, Texas",29
48213,"Henderson County, Texas",14.6
48215,"Hidalgo County, Texas",12.3
48217,"Hill County, Texas",15.3
48219,"Hockley County, Texas",18.1
48221,"Hood County, Texas",25.4
48223,"Hopkins County, Texas",15.9
48225,"Houston County, Texas",9.3
48227,"Howard County, Texas",17.2
48229,"Hudspeth County, Texas",8.4
48231,"Hunt County, Texas",17.7
48233,"Hutchinson County, Texas",19.9
48235,"Irion County, Texas",23.5
48237,"Jack County, Texas",21.9
48239,"Jackson County, Texas",19.4
48241,"Jasper County, Texas",15.1
48243,"Jeff Davis County, Texas",15.9
48245,"Jefferson County, Texas",18.8
48247,"Jim Hogg County, Texas",12.7
48249,"Jim Wells County, Texas",19
48251,"Johnson County, Texas",23.7
48253,"Jones County, Texas",15.8
48255,"Karnes County, Texas",21.2
48257,"Kaufman County, Texas",26.9
48259,"Kendall County, Texas",36.3
48261,"Kenedy County, Texas",9.4
48263,"Kent County, Texas",16.9
48265,"Kerr County, Texas",14.7
48267,"Kimble County, Texas",10.9
48269,"King County, Texas",20.2
48271,"Kinney County, Texas",10.1
48273,"Kleberg County, Texas",16.1
48275,"Knox County, Texas",9.8
48277,"Lamar County, Texas",13.1
48279,"Lamb County, Texas",12.6
48281,"Lampasas County, Texas",18.7
48283,"La Salle County, Texas",14.5
48285,"Lavaca County, Texas",20.2
48287,"Lee County, Texas",20.8
48289,"Leon County, Texas",18.8
48291,"Liberty County, Texas",19.2
48293,"Limestone County, Texas",14.2
48295,"Lipscomb County, Texas",24.6
48297,"Live Oak County, Texas",19.4
48299,"Llano County, Texas",21.7
48301,"Loving County, Texas",10.8
48303,"Lubbock County, Texas",18.2
48305,"Lynn County, Texas",18.1
48307,"McCulloch County, Texas",14
48309,"McLennan County, Texas",16.6
48311,"McMullen County, Texas",16.8
48313,"Madison County, Texas",16.5
48315,"Marion County, Texas",11.6
48317,"Martin County, Texas",30.1
48319,"Mason County, Texas",14.2
48321,"Matagorda County, Texas",17.8
48323,"Maverick County, Texas",12.8
48325,"Medina County, Texas",24.5
48327,"Menard County, Texas",9.8
48329,"Midland County, Texas",35.5
48331,"Milam County, Texas",15.3
48333,"Mills County, Texas",14.8
48335,"Mitchell County, Texas",19.2
48337,"Montague County, Texas",15.9
48339,"Montgomery County, Texas",34.5
48341,"Moore County, Texas",15.7
48343,"Morris County, Texas",12.3
48345,"Motley County, Texas",11
48347,"Nacogdoches County, Texas",13.5
48349,"Navarro County, Texas",14.9
48351,"Newton County, Texas",10.2
48353,"Nolan County, Texas",12.8
48355,"Nueces County, Texas",20.9
48357,"Ochiltree County, Texas",21.5
48359,"Oldham County, Texas",23.9
48361,"Orange County, Texas",20.9
48363,"Palo Pinto County, Texas",16.7
48365,"Panola County, Texas",19.4
48367,"Parker County, Texas",32.2
48369,"Parmer County, Texas",17.2
48371,"Pecos County, Texas",19.9
48373,"Polk County, Texas",14.1
48375,"Potter County, Texas",13.4
48377,"Presidio County, Texas",9.9
48379,"Rains County, Texas",12.2
48381,"Randall County, Texas",27.2
48383,"Reagan County, Texas",27.8
48385,"Real County, Texas",9.9
48387,"Red River County, Texas",11.1
48389,"Reeves County, Texas",17.4
48391,"Refugio County, Texas",17.8
48393,"Roberts County, Texas",27.9
48395,"Robertson County, Texas",16.1
48397,"Rockwall County, Texas",43.5
48399,"Runnels County, Texas",15.7
48401,"Rusk County, Texas",18
48403,"Sabine County, Texas",9.5
48405,"San Augustine County, Texas",9.4
48407,"San Jacinto County, Texas",16.6
48409,"San Patricio County, Texas",20.2
48411,"San Saba County, Texas",10.5
48413,"Schleicher County, Texas",18.9
48415,"Scurry County, Texas",19.6
48417,"Shackelford County, Texas",15.4
48419,"Shelby County, Texas",12.2
48421,"Sherman County, Texas",19.5
48423,"Smith County, Texas",19.4
48425,"Somervell County, Texas",19.8
48427,"Starr County, Texas",8.3
48429,"Stephens County, Texas",15.6
48431,"Sterling County, Texas",16.3
48433,"Stonewall County, Texas",16.6
48435,"Sutton County, Texas",26.3
48437,"Swisher County, Texas",9.1
48439,"Tarrant County, Texas",26.6
48441,"Taylor County, Texas",16.8
48443,"Terrell County, Texas",15.9
48445,"Terry County, Texas",12.6
48447,"Throckmorton County, Texas",16.2
48449,"Titus County, Texas",13.7
48451,"Tom Green County, Texas",16.9
48453,"Travis County, Texas",30.6
48455,"Trinity County, Texas",10
48457,"Tyler County, Texas",15.6
48459,"Upshur County, Texas",18.5
48461,"Upton County, Texas",20.9
48463,"Uvalde County, Texas",11
48465,"Val Verde County, Texas",16.7
48467,"Van Zandt County, Texas",17.8
48469,"Victoria County, Texas",23.6
48471,"Walker County, Texas",13.6
48473,"Waller County, Texas",22.5
48475,"Ward County, Texas",19.4
48477,"Washington County, Texas",16.5
48479,"Webb County, Texas",14.3
48481,"Wharton County, Texas",17.7
48483,"Wheeler County, Texas",18.8
48485,"Wichita County, Texas",15.3
48487,"Wilbarger County, Texas",10.8
48489,"Willacy County, Texas",9
48491,"Williamson County, Texas",34.7
48493,"Wilson County, Texas",30.5
48495,"Winkler County, Texas",20.8
48497,"Wise County, Texas",23.7
48499,"Wood County, Texas",16.3
48501,"Yoakum County, Texas",23
48503,"Young County, Texas",19.3
48505,"Zapata County, Texas",12.1
48507,"Zavala County, Texas",8.2
49001,"Beaver County, Utah",17.8
49003,"Box Elder County, Utah",18.7
49005,"Cache County, Utah",17.9
49007,"Carbon County, Utah",13.8
49009,"Daggett County, Utah",29
49011,"Davis County, Utah",30.5
49013,"Duchesne County, Utah",20.8
49015,"Emery County, Utah",15.8
49017,"Garfield County, Utah",10.8
49019,"Grand County, Utah",13.3
49021,"Iron County, Utah",12.8
49023,"Juab County, Utah",16
49025,"Kane County, Utah",14
49027,"Millard County, Utah",19.1
49029,"Morgan County, Utah",36.8
49031,"Piute County, Utah",9.4
49033,"Rich County, Utah",17.3
49035,"Salt Lake County, Utah",27.5
49037,"San Juan County, Utah",14.2
49039,"Sanpete County, Utah",13.8
49041,"Sevier County, Utah",13.3
49043,"Summit County, Utah",45.8
49045,"Tooele County, Utah",23.7
49047,"Uintah County, Utah",24
49049,"Utah County, Utah",26
49051,"Wasatch County, Utah",33.1
49053,"Washington County, Utah",17.6
49055,"Wayne County, Utah",16
49057,"Weber County, Utah",20.8
50001,"Addison County, Vermont",23.1
50003,"Bennington County, Vermont",18.9
50005,"Caledonia County, Vermont",15.1
50007,"Chittenden County, Vermont",30
50009,"Essex County, Vermont",8.4
50011,"Franklin County, Vermont",23.1
50013,"Grand Isle County, Vermont",23.9
50015,"Lamoille County, Vermont",20.6
50017,"Orange County, Vermont",19.8
50019,"Orleans County, Vermont",13.4
50021,"Rutland County, Vermont",17.2
50023,"Washington County, Vermont",23.3
50025,"Windham County, Vermont",17.2
50027,"Windsor County, Vermont",22.2
51001,"Accomack County, Virginia",12.9
51003,"Albemarle County, Virginia",33.3
51005,"Alleghany County, Virginia",17
51007,"Amelia County, Virginia",23.8
51009,"Amherst County, Virginia",14.6
51011,"Appomattox County, Virginia",16.4
51013,"Arlington County, Virginia",55
51015,"Augusta County, Virginia",19.7
51017,"Bath County, Virginia",15.1
51019,"Bedford County, Virginia",23.2
51021,"Bland County, Virginia",13.1
51023,"Botetourt County, Virginia",25.6
51025,"Brunswick County, Virginia",11
51027,"Buchanan County, Virginia",8.7
51029,"Buckingham County, Virginia",11.7
51031,"Campbell County, Virginia",16.3
51033,"Caroline County, Virginia",22.9
51035,"Carroll County, Virginia",8.6
51036,"Charles City County, Virginia",18
51037,"Charlotte County, Virginia",6.1
51041,"Chesterfield County, Virginia",33.3
51043,"Clarke County, Virginia",36.1
51045,"Craig County, Virginia",17.7
51047,"Culpeper County, Virginia",27.6
51049,"Cumberland County, Virginia",12.5
51051,"Dickenson County, Virginia",8.8
51053,"Dinwiddie County, Virginia",16.1
51057,"Essex County, Virginia",17.1
51059,"Fairfax County, Virginia",57.4
51061,"Fauquier County, Virginia",46.3
51063,"Floyd County, Virginia",13.6
51065,"Fluvanna County, Virginia",25.6
51067,"Franklin County, Virginia",16.4
51069,"Frederick County, Virginia",30.9
51071,"Giles County, Virginia",13.7
51073,"Gloucester County, Virginia",24.9
51075,"Goochland County, Virginia",41.6
51077,"Grayson County, Virginia",7.6
51079,"Greene County, Virginia",26.8
51081,"Greensville County, Virginia",8.2
51083,"Halifax County, Virginia",10.3
51085,"Hanover County, Virginia",38.7
51087,"Henrico County, Virginia",28.9
51089,"Henry County, Virginia",9
51091,"Highland County, Virginia",16
51093,"Isle of Wight County, Virginia",30.9
51095,"James City County, Virginia",39.3
51097,"King and Queen County, Virginia",15.5
51099,"King George County, Virginia",40.6
51101,"King William County, Virginia",25.2
51103,"Lancaster County, Virginia",18.1
51105,"Lee County, Virginia",6.9
51107,"Loudoun County, Virginia",63
51109,"Louisa County, Virginia",21.3
51111,"Lunenburg County, Virginia",9.3
51113,"Madison County, Virginia",18.8
51115,"Mathews County, Virginia",26
51117,"Mecklenburg County, Virginia",11.6
51119,"Middlesex County, Virginia",21.9
51121,"Montgomery County, Virginia",20.6
51125,"Nelson County, Virginia",18.9
51127,"New Kent County, Virginia",34.4
51131,"Northampton County, Virginia",12.8
51133,"Northumberland County, Virginia",19.6
51135,"Nottoway County, Virginia",13.6
51137,"Orange County, Virginia",26.6
51139,"Page County, Virginia",13.3
51141,"Patrick County, Virginia",8
51143,"Pittsylvania County, Virginia",11.6
51145,"Powhatan County, Virginia",35.4
51147,"Prince Edward County, Virginia",12.7
51149,"Prince George County, Virginia",29.6
51153,"Prince William County, Virginia",49.3
51155,"Pulaski County, Virginia",14.3
